ID,Pred
2019_1199_1403,0.5385070374200245
2019_1199_1414,0.8357070814355319
2019_1199_1416,0.8075454586776681
2019_1199_1429,0.7744384013001419
2019_1199_1433,0.7968722806370834
2019_1199_1436,0.8953731817387819
2019_1199_1437,0.6605781379867524
2019_1199_1438,0.3442438259973195
2019_1199_1439,0.6140667738978574
2019_1199_1449,0.682747614099136
2019_1199_1458,0.5845235448286392
2019_1199_1459,0.7617078630587806
2019_1199_1463,0.9351548829169714
2019_1205_1209,0.2904350993642342
2019_1205_1211,0.03312475475701674
2019_1205_1222,0.050793188371693776
2019_1205_1233,0.6805367747464931
2019_1205_1234,0.08785632262671944
2019_1205_1235,0.06899211146692656
2019_1205_1242,0.0430047044386664
2019_1205_1243,0.05853437333992294
2019_1205_1246,0.03392067460851347
2019_1205_1251,0.249766256531642
2019_1205_1257,0.0775356965000107
2019_1205_1261,0.053420434348805175
2019_1205_1266,0.07461632568709606
2019_1205_1268,0.07312381869858045
2019_1205_1276,0.027364281804911437
2019_1205_1277,0.02544759097790915
2019_1205_1278,0.09287610555699112
2019_1205_1279,0.12533804360203088
2019_1205_1280,0.07065343809115682
2019_1205_1285,0.33757538254514396
2019_1205_1293,0.23391300943669846
2019_1205_1295,0.5694901206019791
2019_1205_1297,0.2756947100092795
2019_1205_1300,0.8214404059255157
2019_1205_1305,0.07441312538775562
2019_1205_1308,0.13789292366861167
2019_1205_1314,0.028298385256520252
2019_1205_1318,0.2812258273188928
2019_1205_1326,0.1066532749008013
2019_1205_1328,0.10081825854862518
2019_1205_1330,0.23443625036051105
2019_1205_1332,0.11395977087029834
2019_1205_1341,0.6256902640434311
2019_1205_1345,0.04754394290141438
2019_1205_1371,0.13101859957997375
2019_1205_1385,0.16579988227621653
2019_1205_1387,0.2572973554467212
2019_1205_1388,0.14965790253971503
2019_1205_1393,0.09941919512941691
2019_1205_1396,0.17828422235631616
2019_1205_1397,0.026587407811199327
2019_1205_1403,0.04365944774314637
2019_1205_1414,0.1659785045105222
2019_1205_1416,0.1410145675806639
2019_1205_1429,0.11841946001063715
2019_1205_1433,0.1330601103970521
2019_1205_1436,0.2508305751784888
2019_1205_1437,0.07075452284922668
2019_1205_1438,0.02012490581842604
2019_1205_1439,0.05860246087788344
2019_1205_1449,0.0776580731622588
2019_1205_1458,0.052170520486751006
2019_1205_1459,0.111158440508953
2019_1205_1463,0.36070222736253
2019_1209_1211,0.07693220524019147
2019_1209_1222,0.11518348189520215
2019_1209_1233,0.838248066220331
2019_1209_1234,0.18983475631197647
2019_1209_1235,0.15274069875694754
2019_1209_1242,0.09854663119696787
2019_1209_1243,0.1313798487203564
2019_1209_1246,0.07869505564854226
2019_1209_1251,0.44748221853902626
2019_1209_1257,0.16976414173492377
2019_1209_1261,0.12071770504755522
2019_1209_1266,0.1639895216258404
2019_1209_1268,0.1610203979153653
2019_1209_1276,0.06405824208965935
2019_1209_1277,0.05972921033235437
2019_1209_1278,0.19940741559882488
2019_1209_1279,0.25849365973761984
2019_1209_1280,0.15608060007786068
2019_1209_1285,0.5535173533112671
2019_1209_1293,0.42620886318030526
2019_1209_1295,0.7629247240100934
2019_1209_1297,0.4807823841300269
2019_1209_1300,0.9179751055891641
2019_1209_1305,0.163585959212743
2019_1209_1308,0.2801149446685322
2019_1209_1314,0.06615972380456718
2019_1209_1318,0.4876578261873929
2019_1209_1326,0.22506653063853727
2019_1209_1328,0.21430722917866815
2019_1209_1330,0.4269225402946172
2019_1209_1332,0.23832106196547875
2019_1209_1341,0.8026250313941555
2019_1209_1345,0.10828508251897892
2019_1209_1371,0.2683575054045535
2019_1209_1385,0.3259234163155892
2019_1209_1387,0.45734075853489803
2019_1209_1388,0.29979458851436736
2019_1209_1393,0.21170406456320526
2019_1209_1396,0.3454714861416227
2019_1209_1397,0.06230635723851934
2019_1209_1403,0.0999586704249403
2019_1209_1414,0.32620708804581344
2019_1209_1416,0.2853904091493966
2019_1209_1429,0.24629467280266176
2019_1209_1433,0.2718694909589506
2019_1209_1436,0.448884954438546
2019_1209_1437,0.15628335315965142
2019_1209_1438,0.0475862149755774
2019_1209_1439,0.1315208333477487
2019_1209_1449,0.17000525786467466
2019_1209_1458,0.11808962930383629
2019_1209_1459,0.23326753384294352
2019_1209_1463,0.5785180791754296
2019_1211_1222,0.6086551764483191
2019_1211_1233,0.9841056093320667
2019_1211_1234,0.7368058647625847
2019_1211_1235,0.6829260783724661
2019_1211_1242,0.5663656688272409
2019_1211_1243,0.6437559318317326
2019_1211_1246,0.5050763292309137
2019_1211_1251,0.9063336032344339
2019_1211_1257,0.7095536050176127
2019_1211_1261,0.6212519651301757
2019_1211_1266,0.7009190553808357
2019_1211_1268,0.6963256285769531
2019_1211_1276,0.44985816599029915
2019_1211_1277,0.43147641384241947
2019_1211_1278,0.7484786177305544
2019_1211_1279,0.8063872761702033
2019_1211_1280,0.6884391604038698
2019_1211_1285,0.9367552154380905
2019_1211_1293,0.8987289432537835
2019_1211_1295,0.9746499684914489
2019_1211_1297,0.9171020499906821
2019_1211_1300,0.9925765796245815
2019_1211_1305,0.7003010013324523
2019_1211_1308,0.822973600379869
2019_1211_1314,0.45841707811592064
2019_1211_1318,0.9191711247038562
2019_1211_1326,0.7762830617672197
2019_1211_1328,0.7651925286206577
2019_1211_1330,0.8989941845087066
2019_1211_1332,0.7889504217234663
2019_1211_1341,0.9798322996277923
2019_1211_1345,0.5919754183787918
2019_1211_1371,0.8142014563919316
2019_1211_1385,0.852435914544381
2019_1211_1387,0.9096578120966873
2019_1211_1388,0.8364763429204269
2019_1211_1393,0.7623909081690031
2019_1211_1396,0.8631273989363524
2019_1211_1397,0.4425441542768381
2019_1211_1403,0.5702406074164724
2019_1211_1414,0.8525982220175691
2019_1211_1416,0.8267316348940993
2019_1211_1429,0.7960916949965201
2019_1211_1433,0.8168812079730785
2019_1211_1436,0.9068139961915784
2019_1211_1437,0.6887690512485425
2019_1211_1438,0.3738021564329256
2019_1211_1439,0.6440390757046242
2019_1211_1449,0.7099058373037203
2019_1211_1458,0.6153530447797453
2019_1211_1459,0.7842427793880999
2019_1211_1463,0.9425248542612522
2019_1222_1233,0.9753937991335662
2019_1222_1234,0.6418742834528456
2019_1222_1235,0.5796477480043177
2019_1222_1242,0.4553974152799919
2019_1222_1243,0.5363804525534429
2019_1222_1246,0.39517316388869406
2019_1222_1251,0.8610147475478285
2019_1222_1257,0.609995395303447
2019_1222_1261,0.512232913414628
2019_1222_1266,0.6000693329260619
2019_1222_1268,0.5948223738110513
2019_1222_1276,0.3436280211849866
2019_1222_1277,0.3270068341716652
2019_1222_1278,0.6557904063717812
2019_1222_1279,0.7272629721979349
2019_1222_1280,0.5858676169817536
2019_1222_1285,0.9046061191029903
2019_1222_1293,0.8503382769665337
2019_1222_1295,0.9609610598725308
2019_1222_1297,0.8762821184667134
2019_1222_1300,0.9884532815284696
2019_1222_1305,0.5993619951161738
2019_1222_1308,0.74851372013758
2019_1222_1314,0.35145700405477787
2019_1222_1318,0.8792358694655656
2019_1222_1326,0.689591771110102
2019_1222_1328,0.675997339666527
2019_1222_1330,0.8507092059106592
2019_1222_1332,0.7053043444135347
2019_1222_1341,0.968852395970019
2019_1222_1345,0.48156174908724386
2019_1222_1371,0.7372299787569788
2019_1222_1385,0.7871634345346676
2019_1222_1387,0.8657090070273475
2019_1222_1388,0.7660816108699057
2019_1222_1393,0.6725868508671048
2019_1222_1396,0.8014827700569673
2019_1222_1397,0.336983209659865
2019_1222_1403,0.4593173203153534
2019_1222_1414,0.7873796286357565
2019_1222_1416,0.7533787536513336
2019_1222_1429,0.7142508319006964
2019_1222_1433,0.7406662838564241
2019_1222_1436,0.861692101135714
2019_1222_1437,0.5862408405275908
2019_1222_1438,0.2765051756439595
2019_1222_1439,0.5366875177120854
2019_1222_1449,0.6104020709417091
2019_1222_1458,0.5059862373349868
2019_1222_1459,0.6994416980857769
2019_1222_1463,0.913036354199875
2019_1233_1234,0.04308268705635865
2019_1233_1235,0.033479260331546204
2019_1233_1242,0.020572963417067422
2019_1233_1243,0.028241227916395387
2019_1233_1246,0.016147316886375638
2019_1233_1251,0.13466105752720758
2019_1233_1257,0.03780370827618754
2019_1233_1261,0.025701641525647956
2019_1233_1266,0.03632142112382912
2019_1233_1268,0.03556546536834854
2019_1233_1276,0.012980109197867188
2019_1233_1277,0.012058445653346427
2019_1233_1278,0.04567236401258158
2019_1233_1279,0.06277749525194029
2019_1233_1280,0.03431696001331136
2019_1233_1285,0.1923800182257004
2019_1233_1293,0.12489751744925726
2019_1233_1295,0.38207979364545974
2019_1233_1297,0.1510460907073693
2019_1233_1300,0.6825761091838226
2019_1233_1305,0.036218426454426994
2019_1233_1308,0.06956419825002119
2019_1233_1314,0.013429976325411664
2019_1233_1318,0.15461026090891947
2019_1233_1326,0.052855362034336745
2019_1233_1328,0.04979956377125849
2019_1233_1330,0.12521675959891632
2019_1233_1332,0.05671028464777692
2019_1233_1341,0.43862872036929756
2019_1233_1345,0.02280089575493103
2019_1233_1371,0.06583610812323804
2019_1233_1385,0.08500622166834294
2019_1233_1387,0.13936617044693733
2019_1233_1388,0.07601341453546281
2019_1233_1393,0.049069854813926395
2019_1233_1396,0.09207849057036996
2019_1233_1397,0.01260631008813919
2019_1233_1403,0.02089364148012762
2019_1233_1414,0.08510668214269473
2019_1233_1416,0.07126687537918243
2019_1233_1429,0.05907896267318727
2019_1233_1433,0.06694019532785807
2019_1233_1436,0.1353233557823768
2019_1233_1437,0.0343679802403563
2019_1233_1438,0.009508944153382007
2019_1233_1439,0.0282751365655928
2019_1233_1449,0.03786594904504411
2019_1233_1458,0.025083097068020428
2019_1233_1459,0.0552285275829975
2019_1233_1463,0.20869351689577278
2019_1234_1235,0.4337807439052442
2019_1234_1242,0.3172030205650432
2019_1234_1243,0.3912668294463609
2019_1234_1246,0.266317367910431
2019_1234_1251,0.7748624701075384
2019_1234_1257,0.46493842807409924
2019_1234_1261,0.36846019484921466
2019_1234_1266,0.45462128718037126
2019_1234_1268,0.4492175948012843
2019_1234_1276,0.22531839236716708
2019_1234_1277,0.2125665386966063
2019_1234_1278,0.5142013726695307
2019_1234_1279,0.597007172931087
2019_1234_1280,0.4400740485834136
2019_1234_1285,0.8404681514731763
2019_1234_1293,0.7594171973112958
2019_1234_1295,0.9318591359252889
2019_1234_1297,0.7973663492847568
2019_1234_1300,0.9794064820006622
2019_1234_1305,0.45389081691309185
2019_1234_1308,0.6231479716578615
2019_1234_1314,0.23140217645165267
2019_1234_1318,0.801778006058137
2019_1234_1326,0.5524171436521099
2019_1234_1328,0.5368499894050273
2019_1234_1330,0.7599498552037331
2019_1234_1332,0.5707511671568146
2019_1234_1341,0.9452982736875134
2019_1234_1345,0.34039012645245414
2019_1234_1371,0.6091762583278632
2019_1234_1385,0.6726382009663676
2019_1234_1387,0.7817288921872765
2019_1234_1388,0.6453237458442507
2019_1234_1393,0.5329866957074103
2019_1234_1396,0.6916443110577478
2019_1234_1397,0.2201938763565489
2019_1234_1403,0.32063372909579013
2019_1234_1414,0.6729223894014359
2019_1234_1416,0.6292369332455803
2019_1234_1429,0.5813578786462378
2019_1234_1433,0.6134090259390867
2019_1234_1436,0.7758503871590899
2019_1234_1437,0.44045317505973997
2019_1234_1438,0.17513919984155057
2019_1234_1439,0.39156098271987605
2019_1234_1449,0.46536379015596424
2019_1234_1458,0.3626632119064454
2019_1234_1459,0.5638669555764422
2019_1234_1463,0.853649445835636
2019_1235_1242,0.3764896725870543
2019_1235_1243,0.45516836680385814
2019_1235_1246,0.32055835831437246
2019_1235_1251,0.8172991306740123
2019_1235_1257,0.5303884998452657
2019_1235_1261,0.4312758909671278
2019_1235_1266,0.5200305591049843
2019_1235_1268,0.5145829658965546
2019_1235_1276,0.27433135585587887
2019_1235_1277,0.25973565023632145
2019_1235_1278,0.5790809191662212
2019_1235_1279,0.6581793342723854
2019_1235_1280,0.5053296237988137
2019_1235_1285,0.8725722946845306
2019_1235_1293,0.8040288681485771
2019_1235_1295,0.9467373016633779
2019_1235_1297,0.8364564859764675
2019_1235_1300,0.9840803167812222
2019_1235_1305,0.5192950623771374
2019_1235_1308,0.6824626249936077
2019_1235_1314,0.28125805679876803
2019_1235_1318,0.8401876611042126
2019_1235_1326,0.6160043083011619
2019_1235_1328,0.601051563568253
2019_1235_1330,0.8044881831396297
2019_1235_1332,0.6334619021047518
2019_1235_1341,0.9573763000074119
2019_1235_1345,0.401462433782896
2019_1235_1371,0.669523745304922
2019_1235_1385,0.7275687997034982
2019_1235_1387,0.8231666539153051
2019_1235_1388,0.702812638430903
2019_1235_1393,0.5973221114322006
2019_1235_1396,0.744596671313911
2019_1235_1397,0.26847844177849617
2019_1235_1403,0.3802045456739365
2019_1235_1414,0.7278245976161437
2019_1235_1416,0.6880729433044221
2019_1235_1429,0.6434869612524428
2019_1235_1433,0.6734532793622915
2019_1235_1436,0.8181445365299477
2019_1235_1437,0.505714193281897
2019_1235_1438,0.21628427703275294
2019_1235_1439,0.45547461518455595
2019_1235_1449,0.5308143372360408
2019_1235_1458,0.42515594364367437
2019_1235_1459,0.6269260252190462
2019_1235_1463,0.8834687731447066
2019_1242_1243,0.5794226951543799
2019_1242_1246,0.437578950677558
2019_1242_1251,0.8806256556458165
2019_1242_1257,0.6506545011478272
2019_1242_1261,0.5556598462027195
2019_1242_1266,0.6411544995257972
2019_1242_1268,0.636119701787015
2019_1242_1276,0.38401442891914184
2019_1242_1277,0.36653062292363137
2019_1242_1278,0.6940696805354298
2019_1242_1279,0.760496702334913
2019_1242_1280,0.6275060892141463
2019_1242_1285,0.9186474095406978
2019_1242_1293,0.8712303427026533
2019_1242_1295,0.9670098226764975
2019_1242_1297,0.894003989928993
2019_1242_1300,0.9902854128923181
2019_1242_1305,0.6404762905596365
2019_1242_1308,0.7799415206549207
2019_1242_1314,0.39221372239784114
2019_1242_1318,0.8965845667139242
2019_1242_1326,0.7256844128885885
2019_1242_1328,0.7130128357955157
2019_1242_1330,0.871557313029213
2019_1242_1332,0.7402581597223467
2019_1242_1341,0.973711909294032
2019_1242_1345,0.5251881740437739
2019_1242_1371,0.7696339068081729
2019_1242_1385,0.8149552988238185
2019_1242_1387,0.8847462147526791
2019_1242_1388,0.7959125815250876
2019_1242_1393,0.7098247259593473
2019_1242_1396,0.8278138420811451
2019_1242_1397,0.37703726087193384
2019_1242_1403,0.5028832820886113
2019_1242_1414,0.8151498919755592
2019_1242_1416,0.784373720289582
2019_1242_1429,0.7485218583588119
2019_1242_1433,0.7727770640355978
2019_1242_1436,0.8812206190495203
2019_1242_1437,0.6278656229567792
2019_1242_1438,0.3127617448505705
2019_1242_1439,0.5797235895610396
2019_1242_1449,0.6510430335757238
2019_1242_1458,0.5494801748513922
2019_1242_1459,0.7348294464183154
2019_1242_1463,0.9259383670090137
2019_1243_1246,0.3599320908932005
2019_1243_1251,0.8420689080604661
2019_1243_1257,0.5737706323981643
2019_1243_1261,0.4747466700622555
2019_1243_1266,0.5635822206785797
2019_1243_1268,0.5582089967065306
2019_1243_1276,0.31062292254474005
2019_1243_1277,0.29488096447021367
2019_1243_1278,0.6211776418705298
2019_1243_1279,0.6965112298316117
2019_1243_1280,0.5490585069362371
2019_1243_1285,0.8908491678816629
2019_1243_1293,0.8302240407001732
2019_1243_1295,0.9549262257059926
2019_1243_1297,0.8590768290881362
2019_1243_1300,0.9866091104798635
2019_1243_1305,0.5628573613207173
2019_1243_1308,0.7192330226935778
2019_1243_1314,0.31806432698814924
2019_1243_1318,0.862376840951145
2019_1243_1326,0.6565981211354857
2019_1243_1328,0.6423082277541329
2019_1243_1330,0.8306348925186324
2019_1243_1332,0.6731893061938686
2019_1243_1341,0.9639917335920645
2019_1243_1345,0.44427564211606724
2019_1243_1371,0.7071495124981705
2019_1243_1385,0.7609455687621931
2019_1243_1387,0.8472895743837677
2019_1243_1388,0.7381307515243832
2019_1243_1393,0.6387326375617097
2019_1243_1396,0.77652804145249
2019_1243_1397,0.3043204302976231
2019_1243_1403,0.4223504315237789
2019_1243_1414,0.7611803145293591
2019_1243_1416,0.7244559766532959
2019_1243_1429,0.6826721039005325
2019_1243_1433,0.7108248895771565
2019_1243_1436,0.842821739886825
2019_1243_1437,0.5494393918436694
2019_1243_1438,0.2475159795519588
2019_1243_1439,0.4992433813579839
2019_1243_1449,0.5741887134115574
2019_1243_1458,0.46851803455367197
2019_1243_1459,0.666989421008311
2019_1243_1463,0.9003612356994688
2019_1246_1251,0.9042270850980817
2019_1246_1257,0.704464644641737
2019_1246_1261,0.6154543403559762
2019_1246_1266,0.6957436795834663
2019_1246_1268,0.691105796237514
2019_1246_1276,0.4437858826129805
2019_1246_1277,0.42546036337706505
2019_1246_1278,0.7438254381354942
2019_1246_1279,0.8025227599890598
2019_1246_1280,0.683145453102023
2019_1246_1285,0.935284014117341
2019_1246_1293,0.8964709354799075
2019_1246_1295,0.9740358427251885
2019_1246_1297,0.9152150546688606
2019_1246_1300,0.9923933516512767
2019_1246_1305,0.6951195825810097
2019_1246_1308,0.8193659881848169
2019_1246_1314,0.45232425299814566
2019_1246_1318,0.9173269817620098
2019_1246_1326,0.7719875684181934
2019_1246_1328,0.7607497201614238
2019_1246_1330,0.896741411249676
2019_1246_1332,0.7848307333376172
2019_1246_1341,0.9793410590648314
2019_1246_1345,0.5860282700260966
2019_1246_1371,0.8104562499793223
2019_1246_1385,0.8493187819529587
2019_1246_1387,0.9076184338192059
2019_1246_1388,0.8330880933195202
2019_1246_1393,0.7579118610088275
2019_1246_1396,0.8601990733109611
2019_1246_1397,0.43649226596914986
2019_1246_1403,0.5642098766747164
2019_1246_1414,0.8494839126082562
2019_1246_1416,0.8231841532564971
2019_1246_1429,0.7920746664791454
2019_1246_1433,0.8131776238673606
2019_1246_1436,0.9047171460847564
2019_1246_1437,0.6834783720341063
2019_1246_1438,0.3680696382727026
2019_1246_1439,0.6383872287507236
2019_1246_1449,0.7048204810509563
2019_1246_1458,0.6095218778433351
2019_1246_1459,0.7800568157459374
2019_1246_1463,0.9411794388772263
2019_1251_1257,0.20089463034862887
2019_1251_1261,0.144418785109253
2019_1251_1266,0.19430892008549877
2019_1251_1268,0.19091620779925367
2019_1251_1276,0.0776170715702141
2019_1251_1277,0.07244266166518554
2019_1251_1278,0.23443878805026944
2019_1251_1279,0.3000152880391697
2019_1251_1280,0.18526178608560437
2019_1251_1285,0.6038373593933578
2019_1251_1293,0.47732844241939687
2019_1251_1295,0.7982462342923886
2019_1251_1297,0.5323744271554156
2019_1251_1300,0.9322473728557906
2019_1251_1305,0.193848045302593
2019_1251_1308,0.3235939583981828
2019_1251_1314,0.08012528179645792
2019_1251_1318,0.5392214443413482
2019_1251_1326,0.263124112322045
2019_1251_1328,0.2511350686032766
2019_1251_1330,0.47805640131145555
2019_1251_1332,0.277816411917265
2019_1251_1341,0.833323875289106
2019_1251_1345,0.12990583545093026
2019_1251_1371,0.31079945124568414
2019_1251_1385,0.372830297738264
2019_1251_1387,0.5088827315007453
2019_1251_1388,0.3448649023347249
2019_1251_1393,0.24822589089951322
2019_1251_1396,0.39354918967234515
2019_1251_1397,0.07552429760676574
2019_1251_1403,0.1201409174944811
2019_1251_1414,0.37313219642095524
2019_1251_1416,0.32931368711462944
2019_1251_1429,0.2866141977371017
2019_1251_1433,0.31462801898380943
2019_1251_1436,0.5003526328378467
2019_1251_1437,0.18549411432088161
2019_1251_1438,0.05787409834890174
2019_1251_1439,0.15696430915223133
2019_1251_1449,0.20116924775730077
2019_1251_1458,0.14135767863821838
2019_1251_1459,0.27222471518721564
2019_1251_1463,0.6279145126466121
2019_1257_1261,0.40068475538438897
2019_1257_1266,0.4885519538066275
2019_1257_1268,0.4831022082831178
2019_1257_1276,0.24997940655283277
2019_1257_1277,0.23625751465435943
2019_1257_1278,0.5481097715322362
2019_1257_1279,0.6293025424185922
2019_1257_1280,0.47386234127865723
2019_1257_1285,0.8578968896559719
2019_1257_1293,0.7834189015957561
2019_1257_1295,0.9400160589619807
2019_1257_1297,0.818486975815472
2019_1257_1300,0.9819817201788621
2019_1257_1305,0.48781572926874406
2019_1257_1308,0.6545605921396076
2019_1257_1314,0.2565085797939035
2019_1257_1318,0.8225411409196912
2019_1257_1326,0.5858067476621477
2019_1257_1328,0.5704979891019678
2019_1257_1330,0.7839135396981846
2019_1257_1332,0.6037541108879553
2019_1257_1341,0.9519294296277157
2019_1257_1345,0.37160426022829135
2019_1257_1371,0.6410827060347976
2019_1257_1385,0.7018989927015267
2019_1257_1387,0.804078936757456
2019_1257_1388,0.6758494383754049
2019_1257_1393,0.5666888263411511
2019_1257_1396,0.7199136618971558
2019_1257_1397,0.2444710133588836
2019_1257_1403,0.3510002365756943
2019_1257_1414,0.7021690267548778
2019_1257_1416,0.6604185918086058
2019_1257_1429,0.6140967080467088
2019_1257_1433,0.645171193569485
2019_1257_1436,0.7986473236239015
2019_1257_1437,0.4742459219949846
2019_1257_1438,0.195695500474241
2019_1257_1439,0.42444804238776024
2019_1257_1449,0.49936210627019767
2019_1257_1458,0.39469763977349787
2019_1257_1459,0.5970254895986723
2019_1257_1463,0.8698611154267607
2019_1261_1266,0.5872361141070971
2019_1261_1268,0.5819380872996914
2019_1261_1276,0.33173004816302465
2019_1261_1277,0.3154078156857863
2019_1261_1278,0.6436834918124176
2019_1261_1279,0.7165835180845256
2019_1261_1280,0.572903036989974
2019_1261_1285,0.8999151753161827
2019_1261_1293,0.8434405916886875
2019_1261_1295,0.9589154798024843
2019_1261_1297,0.8703979046231594
2019_1261_1300,0.9878300076475335
2019_1261_1305,0.5865217185330007
2019_1261_1308,0.7383670223839078
2019_1261_1314,0.33942813634008645
2019_1261_1318,0.8734718556810764
2019_1261_1326,0.6780901567551801
2019_1261_1328,0.6642372684728705
2019_1261_1330,0.8438254763950293
2019_1261_1332,0.6941266916459553
2019_1261_1341,0.9672061987951954
2019_1261_1345,0.46829529177444135
2019_1261_1371,0.7267941871717531
2019_1261_1385,0.7781138730237381
2019_1261_1387,0.8594026045174825
2019_1261_1388,0.7564130570898433
2019_1261_1393,0.6607651121257715
2019_1261_1396,0.7928818518079004
2019_1261_1397,0.32520131971073707
2019_1261_1403,0.4461363257917951
2019_1261_1414,0.778336670909629
2019_1261_1416,0.743361044411867
2019_1261_1429,0.7032697520624399
2019_1261_1433,0.7303170415800462
2019_1261_1436,0.8552286072991485
2019_1261_1437,0.5732794343931205
2019_1261_1438,0.2659894796026923
2019_1261_1439,0.5234356993153509
2019_1261_1449,0.5976781157884766
2019_1261_1458,0.4926863573949788
2019_1261_1459,0.6881400008718186
2019_1261_1463,0.9087181311856679
2019_1266_1268,0.4934808548074836
2019_1266_1276,0.257848104361105
2019_1266_1277,0.24383470513693378
2019_1266_1278,0.5583763492998287
2019_1266_1279,0.6389396156574084
2019_1266_1280,0.4842284418622353
2019_1266_1285,0.8628859957615296
2019_1266_1293,0.7903839542312361
2019_1266_1295,0.9423158969849783
2019_1266_1297,0.8245767983811806
2019_1266_1300,0.9827021654184819
2019_1266_1305,0.49819803914237787
2019_1266_1308,0.6638917358689771
2019_1266_1314,0.26451031754954313
2019_1266_1318,0.8285234413755586
2019_1266_1326,0.5958483847533691
2019_1266_1328,0.5806450832588071
2019_1266_1330,0.7908669316107494
2019_1266_1332,0.6136476015133426
2019_1266_1341,0.9537949501448996
2019_1266_1345,0.38135478910056386
2019_1266_1371,0.6505835724886474
2019_1266_1385,0.710516935626175
2019_1266_1387,0.8105402598213505
2019_1266_1388,0.6848823653284376
2019_1266_1393,0.5768591651541646
2019_1266_1396,0.7282124709801049
2019_1266_1397,0.2522246306647601
2019_1266_1403,0.360520303521784
2019_1266_1414,0.7107823798246662
2019_1266_1416,0.6696713531864962
2019_1266_1429,0.6238928307043623
2019_1266_1433,0.6546221398727146
2019_1266_1436,0.8052443899480397
2019_1266_1437,0.4846126848407643
2019_1266_1438,0.202316405128623
2019_1266_1439,0.4346261280608882
2019_1266_1449,0.5097455862177638
2019_1266_1458,0.4046639080762153
2019_1266_1459,0.6069776184324545
2019_1266_1463,0.8744916216141716
2019_1268_1276,0.26204501277306685
2019_1268_1277,0.24787970492873926
2019_1268_1278,0.5637491285746413
2019_1268_1279,0.6439572343981357
2019_1268_1280,0.48967885639500547
2019_1268_1285,0.8654468390480498
2019_1268_1293,0.7939755914860678
2019_1268_1295,0.943490400772953
2019_1268_1297,0.8277102729219277
2019_1268_1300,0.9830691405164877
2019_1268_1305,0.5036521484433968
2019_1268_1308,0.6687423734276758
2019_1268_1314,0.26877639266112496
2019_1268_1318,0.8316008166372262
2019_1268_1326,0.6010909677311419
2019_1268_1328,0.5859478373419504
2019_1268_1330,0.794452445488359
2019_1268_1332,0.6188070065970334
2019_1268_1341,0.9547469535824591
2019_1268_1345,0.38651501623892187
2019_1268_1371,0.6555266160875629
2019_1268_1385,0.7149835659802204
2019_1268_1387,0.8138678637611726
2019_1268_1388,0.6895717184914056
2019_1268_1393,0.582175343458477
2019_1268_1396,0.7325088560329859
2019_1268_1397,0.2563616253646331
2019_1268_1403,0.3655652016453707
2019_1268_1414,0.7152465558989043
2019_1268_1416,0.6744794784194009
2019_1268_1429,0.6289981365287232
2019_1268_1433,0.6595379497327202
2019_1268_1436,0.8086430492156621
2019_1268_1437,0.4900633149494251
2019_1268_1438,0.20586016070822136
2019_1268_1439,0.4399945147223271
2019_1268_1449,0.5151963210828651
2019_1268_1458,0.4099305438286025
2019_1268_1459,0.6121698012642846
2019_1268_1463,0.8768666404513719
2019_1276_1277,0.48029832985827015
2019_1276_1278,0.7837232427104555
2019_1276_1279,0.8353029395714848
2019_1276_1280,0.7290513336597065
2019_1276_1285,0.9474690517423229
2019_1276_1293,0.9153020929538352
2019_1276_1295,0.9790876418106581
2019_1276_1297,0.9308995972208886
2019_1276_1300,0.9938957477319347
2019_1276_1305,0.739951032055294
2019_1276_1308,0.8498733030559938
2019_1276_1314,0.5075658426003171
2019_1276_1318,0.9326495852974387
2019_1276_1326,0.8086277340742906
2019_1276_1328,0.7987249099847925
2019_1276_1330,0.9155280069630609
2019_1276_1332,0.8198885892557406
2019_1276_1341,0.9833782465738365
2019_1276_1345,0.6385601267166143
2019_1276_1371,0.8421784927869291
2019_1276_1385,0.8755358004895156
2019_1276_1387,0.9245925026193331
2019_1276_1388,0.8616691398780462
2019_1276_1393,0.796216831846593
2019_1276_1396,0.884779846635594
2019_1276_1397,0.49153565663658777
2019_1276_1403,0.6177042686605945
2019_1276_1414,0.8756764057346711
2019_1276_1416,0.8531621805462758
2019_1276_1429,0.8262136054336403
2019_1276_1433,0.8445317831161607
2019_1276_1436,0.9221785862423894
2019_1276_1437,0.7293551281068131
2019_1276_1438,0.4209298942858479
2019_1276_1439,0.6878143433359621
2019_1276_1449,0.7487410690533746
2019_1276_1458,0.6607980668643413
2019_1276_1459,0.8157098490058665
2019_1276_1463,0.9523110559820426
2019_1277_1278,0.7960980724563129
2019_1277_1279,0.8453090240187294
2019_1277_1280,0.7435306720227178
2019_1277_1285,0.9510598076177549
2019_1277_1293,0.9209080758833557
2019_1277_1295,0.9805614488771512
2019_1277_1297,0.9355459105582012
2019_1277_1300,0.9943319889481359
2019_1277_1305,0.7540444024393529
2019_1277_1308,0.8591434457989741
2019_1277_1314,0.5261889747355065
2019_1277_1318,0.9371861692868819
2019_1277_1326,0.8199050401052707
2019_1277_1328,0.8104489832039276
2019_1277_1330,0.9211203257160393
2019_1277_1332,0.8306412898722317
2019_1277_1341,0.9845544417178981
2019_1277_1345,0.655590796174797
2019_1277_1371,0.8518409483658145
2019_1277_1385,0.8834386489823068
2019_1277_1387,0.9296308471800864
2019_1277_1388,0.8703220436023523
2019_1277_1393,0.8080518893007187
2019_1277_1396,0.8921680343037367
